"org::eclipse::pde::internal::core::osgi::bundle::WorkspaceBundleModel","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","107","110","110","93","93","93","93","93","94","95","95","93","93","93","93","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"org::eclipse::pde::internal::ui::wizards::plugin::ClasspathComputer","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","16","17","17","17","17","17","7","7","7","7","7","7","7","7","7","7","7","7","8","8","8","8","8","7","12","12","12","12","12","12","16","16","16","16","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","23","24","-1","-1","-1"
"org::eclipse::pde::internal::ui::editor::feature::IncludedFeaturesPortabilitySection","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","48","49","49","49","49","49","39","39","39","39","39","39","39","39","39","39","39","40","41","41","41","43","43","42","47","47","47","47","47","47","53","53","53","52","48","48","48","48","48","48","48","46","46","46","46","46","46","46","48","48","48","48","48","48","48","48","48","48","48","48","59","60","60","60","67"
"org::eclipse::pde::internal::wizards::templates::PluginCodeGeneratorWizard","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","29","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"org::eclipse::pde::internal::ui::search::ShowDescriptionAction","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","37","38","41","41","40","41","65","64","65","55","54","54","54","55","55","54","55","56","56","56","56","56","56","56","56","56","56","35","35","35","35","35","36","37","37","37","38","37","37","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","28","30","28","28","28","28","27","27","27","29","29","29","29","29","29","29","29","29","29","29","29","29","29","39","40","40","40","40","40","30","30","30","30","30","30","30","30","30","30","30","30","31","31","31","32","32","31","36","36","36","36","36","36","40","40","40","40","36","36","36","36","36","38","38","38","38","38","38","38","38","38","40","40","40","40","40","40","40","40","40","40","40","40","51","53","53","53","60"
"org::eclipse::pde::internal::ui::editor::build::BuildPropertiesEditor","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","100","100","99","99","98","98","98","101","101","101","100","100","101","100","101","105","107","110","110","109","110","134","133","135","135","136","136","136","137","137","136","136","137","137","137","137","137","137","137","137","137","137","123","123","116","116","116","118","119","119","119","120","120","120","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"org::eclipse::pde::internal::ui::correction::ExternalizeResolution","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","22","22","22","22","22","22","23","23","23","23","23","22","27","27","27","27","27","27","31","31","31","31","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","38","39","39","41","48"
"org::eclipse::pde::internal::ui::editor::feature::FeatureEditorContributor","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","31","31","31","31","30","30","30","29","30","30","29","29","30","29","30","32","33","34","34","33","34","58","57","58","58","57","57","57","58","58","57","57","58","58","58","58","58","58","58","60","60","60","38","38","38","38","38","39","40","40","40","41","41","41","33","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","42","43","43","43","43","43","33","33","33","33","33","33","33","33","33","33","33","35","37","46","46","46","46","46","51","51","51","51","51","51","55","55","55","55","51","51","51","51","51","51","51","51","51","51","51","51","51","53","53","53","53","53","53","53","53","53","53","53","53","53","64","65","65","65","72"
"org::eclipse::pde::internal::ui::wizards::extension::NewSchemaFileWizard","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","32","32","31","31","30","30","30","30","31","31","30","30","31","30","31","33","34","35","35","34","35","59","58","59","59","58","58","58","59","59","58","60","61","61","61","61","61","61","61","61","61","61","40","39","39","39","39","40","39","39","37","39","39","39","28","28","28","28","28","28","28","28","28","28","28","28","28","28","28","28","28","26","26","26","26","27","27","27","27","27","27","30","30","34","34","34","34","34","34","34","34","34","44","45","45","45","45","45","34","34","35","35","35","35","35","35","35","35","35","35","36","36","36","36","36","35","40","40","40","41","41","41","48","48","48","48","42","42","42","42","42","42","42","42","42","42","42","42","42","42","43","43","45","45","45","45","45","45","45","45","46","46","57","58","58","58","65"
"org::eclipse::pde::internal::ui::editor::plugin::ResourceAttributeValue","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","16","17","17","17","17","17","7","7","7","7","7","7","7","7","7","7","7","7","8","8","8","8","8","7","12","12","12","12","12","12","16","16","16","16","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","23","24","24","24","31"
